vertex1_x,vertex1_y,vertex2_x,vertex2_y,vertex3_x,vertex3_y,vertex4_x,vertex4_y,Area,Areal Frequency B20,Areal Frequency P20,Branch Mean Length,Branch Min Length,Branch Max Length,Connections per Branch,Connections per Trace,Connection Frequency,Dimensionless Intensity B22,Dimensionless Intensity P22,Fracture Density (Mauldon),Fracture Intensity B21,Fracture Intensity (Mauldon),Fracture Intensity P21,Number of Branches,Number of Branches (Real),Number of Traces,Number of Traces (Real),Trace Mean Length,Trace Min Length,Trace Max Length,Trace Mean Length (Mauldon)
14592902.02,4544666.66,14593652.02,4544666.66,14593652.02,4543916.66,14592902.02,4543916.66,3969694.1833468685,2.7709943113869408e-06,1.763360016337144e-06,671.0002113886362,15.805724071183956,1597.590776700529,0.7272727272727273,0.5714285714285714,5.038171475248984e-07,1.247616035838794,1.1436480328522278,,0.0018593377686973455,,0.0018593377686973455,11.0,16,7.0,12,615.0835271062498,120.16189387037359,1597.590776700529,
14592902.02,4543916.66,14593652.02,4543916.66,14593652.02,4543166.66,14592902.02,4543166.66,3969694.1833468685,3.904582893317962e-06,2.393131450743267e-06,598.6025716857998,15.805724071183956,2219.873170764882,0.7741935483870968,0.631578947368421,7.557257212873475e-07,1.3991098168586344,1.4457468107539224,,0.002337293361300513,,0.002337293361300513,15.5,21,9.5,15,618.5559907419932,23.073610041394037,2219.873170764882,
14592902.02,4543166.66,14593652.02,4543166.66,14593652.02,4542416.66,14592902.02,4542416.66,3969694.1833468685,3.526720032674288e-06,2.0152685900995935e-06,592.4779724117604,15.805724071183956,1828.1084857317253,0.8571428571428571,0.75,7.557257212873475e-07,1.2379850542947208,1.444315896677174,,0.0020895039342227997,,0.0020895039342227997,14.0,18,8.0,12,691.2243011470538,18.547685844589687,1828.1084857317253,
14592902.02,4542416.66,14593652.02,4542416.66,14593652.02,4541666.66,14592902.02,4541666.66,3969694.1833468685,3.526720032674288e-06,2.0152685900995935e-06,596.5368197997504,54.15215059688316,1753.1526011574276,0.8571428571428571,0.75,7.557257212873475e-07,1.2550051095056554,1.5972792302799248,,0.002103818352615592,,0.002103818352615592,14.0,17,8.0,11,759.2286797451369,56.897167713297385,1753.1526011574276,
14592902.02,4541666.66,14593652.02,4541666.66,14593652.02,4540916.66,14592902.02,4540916.66,3969694.1833468685,3.1488571720306144e-06,1.6374057294559196e-06,599.7305266189846,99.36337748285305,1312.0797990906904,0.96,0.9230769230769231,7.557257212873475e-07,1.1325705707619504,1.2870120122294892,,0.001888465770029887,,0.001888465770029887,12.5,17,6.5,11,681.511962067028,99.36337748285305,1380.4115130956707,
14592902.02,4540916.66,14593652.02,4540916.66,14593652.02,4540166.66,14592902.02,4540166.66,3969694.1833468685,2.896948598268165e-06,1.8893143032183687e-06,511.422745617054,168.64514112801822,1312.0797990906904,0.6956521739130435,0.5333333333333333,5.038171475248984e-07,0.7577062477670873,0.7921474408474094,,0.0014815654060377809,,0.0014815654060377809,11.5,15,7.5,11,534.6692340541928,168.64514112801822,1312.0797990906904,
14592902.02,4540166.66,14593652.02,4540166.66,14593652.02,4539416.66,14592902.02,4539416.66,3969694.1833468685,1.3854971556934704e-06,1.3854971556934704e-06,734.249947446879,226.50639671611816,867.7258761166672,0.0,0.0,0.0,0.7469533627377917,0.5135304368822318,,0.001017301213755731,,0.001017301213755731,5.5,8,5.5,8,504.7968388697293,226.50639671611816,867.7258761166672,
14592902.02,4539416.66,14593652.02,4539416.66,14593652.02,4538666.66,14592902.02,4538666.66,3969694.1833468685,6.297714344061229e-07,6.297714344061229e-07,2006.3257899681607,225.29639184063726,1996.4330190097683,0.0,0.0,0.0,2.535046145606094,1.267523072803047,,0.0012635266706342463,,0.0012635266706342463,2.5,5,2.5,5,1003.1628949840804,225.29639184063726,1996.4330190097683,
14592902.02,4538666.66,14593652.02,4538666.66,14593652.02,4537916.66,14592902.02,4537916.66,3969694.1833468685,1.763360016337144e-06,1.2595428688122458e-06,869.8486556882583,123.39257525872247,2125.4056245699303,0.5714285714285714,0.4,2.519085737624492e-07,1.334222875111559,1.1674450157226142,,0.00153385633970529,,0.00153385633970529,7.0,10,5.0,8,761.117573727226,333.9417697017807,2250.3488913481906,
14592902.02,4537916.66,14593652.02,4537916.66,14593652.02,4537166.66,14592902.02,4537166.66,3969694.1833468685,1.511451442574695e-06,1.0076342950497967e-06,835.4735296712632,123.39257525872247,1454.5224119824236,0.6666666666666666,0.5,2.519085737624492e-07,1.0550173185273306,1.0550173185273306,,0.001262777671654603,,0.001262777671654603,6.0,8,4.0,6,835.4735296712632,363.2480614651612,1936.0248504410388,
14592902.02,4537166.66,14593652.02,4537166.66,14593652.02,4536416.66,14592902.02,4536416.66,3969694.1833468685,1.3854971556934704e-06,8.81680008168572e-07,503.2222330651664,10.466033085923518,716.8259823144762,0.7272727272727273,0.5714285714285714,2.519085737624492e-07,0.35085306899050606,0.3216153132412972,,0.0006972129725935047,,0.0006972129725935047,5.5,8,3.5,6,461.2870469764025,150.5260703650014,716.8259823144762,
14592902.02,4536416.66,14593652.02,4536416.66,14593652.02,4535666.66,14592902.02,4535666.66,3969694.1833468685,6.297714344061229e-07,6.297714344061229e-07,589.6889463698994,27.04527851348982,824.8596472211506,0.0,0.0,0.0,0.21899234387475328,0.1368702149217208,,0.00037136925360880684,,0.00037136925360880684,2.5,4,2.5,4,368.55559148118715,27.04527851348982,824.8596472211506,
14592902.02,4535666.66,14593652.02,4535666.66,14593652.02,4534916.66,14592902.02,4534916.66,3969694.1833468685,3.7786286064367375e-07,3.7786286064367375e-07,777.8544131066074,341.92197243876035,824.8596472211506,0.0,0.0,0.0,0.2286287532655592,0.1714715649491694,,0.0002939222937007686,,0.0002939222937007686,1.5,2,1.5,2,583.3908098299555,341.92197243876035,824.8596472211506,
14592902.02,4534916.66,14593652.02,4534916.66,14593652.02,4534166.66,14592902.02,4534166.66,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,53.47664956788062,26.73832478394031,26.73832478394031,0.0,0.0,0.0,0.0003601980299896598,0.0001800990149948299,,6.73561326111955e-06,,6.73561326111955e-06,0.5,1,0.5,1,26.73832478394031,26.73832478394031,26.73832478394031,
14592902.02,4534166.66,14593652.02,4534166.66,14593652.02,4533416.66,14592902.02,4533416.66,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,197.22949069725706,98.61474534862853,98.61474534862853,0.0,0.0,0.0,0.004899555255904257,0.0024497776279521284,,2.484189985272013e-05,,2.484189985272013e-05,0.5,1,0.5,1,98.61474534862853,98.61474534862853,98.61474534862853,
14592902.02,4533416.66,14593652.02,4533416.66,14593652.02,4532666.66,14592902.02,4532666.66,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
14593652.02,4555166.66,14594402.02,4555166.66,14594402.02,4554416.66,14593652.02,4554416.66,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
14593652.02,4554416.66,14594402.02,4554416.66,14594402.02,4553666.66,14593652.02,4553666.66,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
14593652.02,4553666.66,14594402.02,4553666.66,14594402.02,4552916.66,14593652.02,4552916.66,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
14593652.02,4552916.66,14594402.02,4552916.66,14594402.02,4552166.66,14593652.02,4552166.66,3969694.1833468685,3.7786286064367375e-07,3.7786286064367375e-07,747.7551078405635,88.2652129735383,554.557646258023,0.0,0.0,0.0,0.21127737130757046,0.10563868565378523,,0.00028254888410955405,,0.00028254888410955405,1.5,3,1.5,3,373.87755392028174,88.2652129735383,554.557646258023,
14593652.02,4552166.66,14594402.02,4552166.66,14594402.02,4551416.66,14593652.02,4551416.66,3969694.1833468685,7.557257212873475e-07,7.557257212873475e-07,1108.888567225753,667.1730058928553,1116.1646414238783,0.0,0.0,0.0,0.9292659316294785,0.6969494487221088,,0.0008380156122939754,,0.0008380156122939754,3.0,4,3.0,4,831.6664254193147,667.1730058928553,1116.1646414238783,
14593652.02,4551416.66,14594402.02,4551416.66,14594402.02,4550666.66,14593652.02,4550666.66,3969694.1833468685,5.038171475248984e-07,5.038171475248984e-07,1104.2766649496346,534.7524491602709,971.4725526714874,0.0,0.0,0.0,0.6143682089506365,0.40957880596709095,,0.0005563535194132328,,0.0005563535194132328,2.0,3,2.0,3,736.1844432997564,534.7524491602709,971.4725526714874,
14593652.02,4550666.66,14594402.02,4550666.66,14594402.02,4549916.66,14593652.02,4549916.66,3969694.1833468685,2.519085737624492e-07,2.519085737624492e-07,953.7280420907628,377.40995551925437,576.3180865715084,0.0,0.0,0.0,0.22913532787641439,0.11456766393820719,,0.00024025227084033713,,0.00024025227084033713,1.0,2,1.0,2,476.8640210453814,377.40995551925437,576.3180865715084,
14593652.02,4549916.66,14594402.02,4549916.66,14594402.02,4549166.66,14593652.02,4549166.66,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
14593652.02,4549166.66,14594402.02,4549166.66,14594402.02,4548416.66,14593652.02,4548416.66,3969694.1833468685,5.038171475248984e-07,5.038171475248984e-07,651.8983069153772,72.01588294152019,617.2887878010462,0.0,0.0,0.0,0.21410787981699886,0.1427385865446659,,0.00032843754546641607,,0.00032843754546641607,2.0,3,2.0,3,434.59887127691815,72.01588294152019,617.2887878010462,
14593652.02,4548416.66,14594402.02,4548416.66,14594402.02,4547666.66,14593652.02,4547666.66,3969694.1833468685,1.511451442574695e-06,1.511451442574695e-06,758.0033513891885,41.585080289146,1340.9181109369279,0.0,0.0,0.0,0.8684332659088911,0.6513249494316684,,0.0011456852589336423,,0.0011456852589336423,6.0,8,6.0,8,568.5025135418914,41.585080289146,1340.9181109369279,
14593652.02,4547666.66,14594402.02,4547666.66,14594402.02,4546916.66,14593652.02,4546916.66,3969694.1833468685,2.2671771638620423e-06,2.2671771638620423e-06,620.8441886518066,35.56139843106879,1153.6920272971274,0.0,0.0,0.0,0.8738777847919071,0.6049923125482434,,0.0014075637668278338,,0.0014075637668278338,9.0,13,9.0,13,429.8152075281738,35.56139843106879,1153.6920272971274,
14593652.02,4546916.66,14594402.02,4546916.66,14594402.02,4546166.66,14593652.02,4546166.66,3969694.1833468685,1.8893143032183687e-06,1.8893143032183687e-06,781.3178197311731,115.29962828574142,1016.9243134330492,0.0,0.0,0.0,1.1533461531943392,0.720841345746462,,0.0014761549321774964,,0.0014761549321774964,7.5,12,7.5,12,488.3236373319832,115.29962828574142,1016.9243134330492,
14593652.02,4546166.66,14594402.02,4546166.66,14594402.02,4545416.66,14593652.02,4545416.66,3969694.1833468685,2.5190857376244915e-06,2.5190857376244915e-06,679.5929214274043,8.6165489354143,1254.1861610756982,0.0,0.0,0.0,1.163431028998937,0.8949469453837976,,0.001711952835758336,,0.001711952835758336,10.0,13,10.0,13,522.763785713388,8.6165489354143,1254.1861610756982,
14593652.02,4545416.66,14594402.02,4545416.66,14594402.02,4544666.66,14593652.02,4544666.66,3969694.1833468685,1.6374057294559196e-06,1.6374057294559196e-06,895.5172869849812,308.66693060466963,1098.8715321628747,0.0,0.0,0.0,1.3131195081086269,0.9483640891895639,,0.001466325136536029,,0.001466325136536029,6.5,9,6.5,9,646.7624850447087,308.66693060466963,1098.8715321628747,
14593652.02,4544666.66,14594402.02,4544666.66,14594402.02,4543916.66,14593652.02,4543916.66,3969694.1833468685,2.393131450743267e-06,1.8893143032183687e-06,576.4530968080365,15.805724071183956,1034.2256411924413,0.42105263157894735,0.26666666666666666,2.519085737624492e-07,0.7952332083990477,0.6295596233159126,,0.0013795280358496653,,0.0013795280358496653,9.5,14,7.5,12,456.35870163969554,41.86577603303246,1034.2256411924413,
14593652.02,4543916.66,14594402.02,4543916.66,14594402.02,4543166.66,14593652.02,4543166.66,3969694.1833468685,3.4007657457930637e-06,2.393131450743267e-06,570.9788910608809,15.805724071183956,1511.0144067814676,0.5925925925925926,0.42105263157894735,5.038171475248984e-07,1.1087070857912615,1.1513496660140023,,0.0019417654542907528,,0.0019417654542907528,13.5,17,9.5,13,592.9396176401455,126.02712310986054,1511.0144067814676,
14593652.02,4543166.66,14594402.02,4543166.66,14594402.02,4542416.66,14593652.02,4542416.66,3969694.1833468685,3.2748114589118393e-06,2.2671771638620423e-06,682.9382173382008,15.805724071183956,1440.6229134487874,0.6153846153846154,0.4444444444444444,5.038171475248984e-07,1.5273871570635882,1.4182880744161892,,0.0022364938998679644,,0.0022364938998679644,13.0,18,9.0,14,634.156916099758,60.55186278649853,1440.6229134487874,
14593652.02,4542416.66,14594402.02,4542416.66,14594402.02,4541666.66,14593652.02,4541666.66,3969694.1833468685,4.786262901486534e-06,2.2671771638620423e-06,518.2446941006008,53.88425508680375,1216.2771456713792,1.0526315789473684,1.1111111111111112,1.2595428688122458e-06,1.2854828257835063,1.7445838349919014,,0.002480455353265943,,0.002480455353265943,19.0,24,9.0,14,703.3320848508154,71.86756740431595,1653.683200630104,
14593652.02,4541666.66,14594402.02,4541666.66,14594402.02,4540916.66,14593652.02,4540916.66,3969694.1833468685,4.6603086146053094e-06,2.141222876980818e-06,519.0978534105838,87.28208312512325,934.0296776520134,1.0810810810810811,1.1764705882352942,1.2595428688122458e-06,1.2557787894843269,1.9359923004550041,,0.0024191561980724677,,0.0024191561980724677,18.5,22,8.5,12,800.2758573413166,126.47586108328686,1867.1341669180326,
14593652.02,4540916.66,14594402.02,4540916.66,14594402.02,4540166.66,14593652.02,4540166.66,3969694.1833468685,3.904582893317962e-06,1.8893143032183687e-06,524.6571884274618,18.651683595963554,934.0296776520134,1.032258064516129,1.0666666666666667,1.0076342950497967e-06,1.0747956558246115,1.3882777221067897,,0.002048567482790166,,0.002048567482790166,15.5,20,7.5,12,677.6822017188049,224.14512607788416,1351.8131439081458,
14593652.02,4540166.66,14594402.02,4540166.66,14594402.02,4539416.66,14593652.02,4539416.66,3969694.1833468685,2.141222876980818e-06,1.6374057294559196e-06,840.8713818405638,93.7701727879454,1980.1472280113862,0.47058823529411764,0.3076923076923077,2.519085737624492e-07,1.5139830700308006,1.2868856095261803,,0.0018004930393954878,,0.0018004930393954878,8.5,12,6.5,10,714.7406745644791,93.7701727879454,1980.1472280113862,
14593652.02,4539416.66,14594402.02,4539416.66,14594402.02,4538666.66,14593652.02,4538666.66,3969694.1833468685,8.81680008168572e-07,8.81680008168572e-07,1925.3180239862897,434.5246820524652,2252.1790782714206,0.0,0.0,0.0,3.268255091696819,1.6341275458484095,,0.0016975144111153308,,0.0016975144111153308,3.5,7,3.5,7,962.6590119931449,434.5246820524652,2252.1790782714206,
14593652.02,4538666.66,14594402.02,4538666.66,14594402.02,4537916.66,14593652.02,4537916.66,3969694.1833468685,1.2595428688122458e-06,1.2595428688122458e-06,1137.2872765327695,39.62095046391112,1976.1528387258466,0.0,0.0,0.0,1.629120896502956,1.0182005603143474,,0.0014324620789477503,,0.0014324620789477503,5.0,8,5.0,8,710.8045478329809,39.62095046391112,1976.1528387258466,
14593652.02,4537916.66,14594402.02,4537916.66,14594402.02,4537166.66,14593652.02,4537166.66,3969694.1833468685,1.1335885819310212e-06,1.1335885819310212e-06,888.0309812807182,363.2480614651612,1130.7616010636275,0.0,0.0,0.0,0.8939468490045889,0.6704601367534417,,0.0010066617807808224,,0.0010066617807808224,4.5,6,4.5,6,666.0232359605386,363.2480614651612,1130.7616010636275,
14593652.02,4537166.66,14594402.02,4537166.66,14594402.02,4536416.66,14593652.02,4536416.66,3969694.1833468685,8.81680008168572e-07,8.81680008168572e-07,530.938929960339,108.31903415506605,716.8259823144762,0.0,0.0,0.0,0.24854219749597087,0.2174744228089745,,0.0004681182401044446,,0.0004681182401044446,3.5,4,3.5,4,464.57156371529663,108.31903415506605,716.8259823144762,
14593652.02,4536416.66,14594402.02,4536416.66,14594402.02,4535666.66,14593652.02,4535666.66,3969694.1833468685,5.038171475248984e-07,5.038171475248984e-07,684.2744870147831,318.33643925290585,676.0036733821976,0.0,0.0,0.0,0.23590309578183988,0.15726873052122659,,0.00034474922017185106,,0.00034474922017185106,2.0,3,2.0,3,456.1829913431887,318.33643925290585,676.0036733821976,
14593652.02,4535666.66,14594402.02,4535666.66,14594402.02,4534916.66,14593652.02,4534916.66,3969694.1833468685,2.519085737624492e-07,2.519085737624492e-07,374.2088613944626,374.2088613944626,374.2088613944626,0.0,0.0,0.0,0.035275329906667575,0.035275329906667575,,9.42664205631491e-05,,9.42664205631491e-05,1.0,1,1.0,1,374.2088613944626,374.2088613944626,374.2088613944626,
14593652.02,4534916.66,14594402.02,4534916.66,14594402.02,4534166.66,14593652.02,4534166.66,3969694.1833468685,3.7786286064367375e-07,3.7786286064367375e-07,836.8483256884219,374.2088613944626,881.0636271381703,0.0,0.0,0.0,0.2646230746736299,0.19846730600522242,,0.00031621390226949586,,0.00031621390226949586,1.5,2,1.5,2,627.6362442663165,374.2088613944626,881.0636271381703,
14593652.02,4534166.66,14594402.02,4534166.66,14594402.02,4533416.66,14593652.02,4533416.66,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,1630.1822150262722,815.0911075131361,815.0911075131361,0.0,0.0,0.0,0.33472276848633925,0.16736138424316963,,0.0002053284383800892,,0.0002053284383800892,0.5,1,0.5,1,815.0911075131361,815.0911075131361,815.0911075131361,
14593652.02,4533416.66,14594402.02,4533416.66,14594402.02,4532666.66,14593652.02,4532666.66,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,317.1771246972202,158.5885623486101,158.5885623486101,0.0,0.0,0.0,0.012671168581855154,0.006335584290927577,,3.994981855627562e-05,,3.994981855627562e-05,0.5,1,0.5,1,158.5885623486101,158.5885623486101,158.5885623486101,
14594402.02,4555166.66,14595152.02,4555166.66,14595152.02,4554416.66,14594402.02,4554416.66,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
14594402.02,4554416.66,14595152.02,4554416.66,14595152.02,4553666.66,14594402.02,4553666.66,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
14594402.02,4553666.66,14595152.02,4553666.66,14595152.02,4552916.66,14594402.02,4552916.66,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
14594402.02,4552916.66,14595152.02,4552916.66,14595152.02,4552166.66,14594402.02,4552166.66,3969694.1833468685,2.519085737624492e-07,2.519085737624492e-07,839.9161116308647,839.9161116308647,839.9161116308647,0.0,0.0,0.0,0.17771118932449734,0.17771118932449734,,0.00021158206976103317,,0.00021158206976103317,1.0,1,1.0,1,839.9161116308647,839.9161116308647,839.9161116308647,
14594402.02,4552166.66,14595152.02,4552166.66,14595152.02,4551416.66,14594402.02,4551416.66,3969694.1833468685,1.0076342950497967e-06,1.0076342950497967e-06,489.1506737788149,9.78890129475022,839.9161116308647,0.0,0.0,0.0,0.24109502707993516,0.1377685869028201,,0.0004928849943462492,,0.0004928849943462492,4.0,7,4.0,7,279.5146707307514,9.78890129475022,839.9161116308647,
14594402.02,4551416.66,14595152.02,4551416.66,14595152.02,4550666.66,14594402.02,4550666.66,3969694.1833468685,1.1335885819310212e-06,1.1335885819310212e-06,578.6189461728451,67.8971738004772,839.9161116308647,0.0,0.0,0.0,0.37952532672064954,0.28464399504048715,,0.0006559158306704974,,0.0006559158306704974,4.5,6,4.5,6,433.96420962963384,67.8971738004772,839.9161116308647,
14594402.02,4550666.66,14595152.02,4550666.66,14595152.02,4549916.66,14594402.02,4549916.66,3969694.1833468685,5.038171475248984e-07,5.038171475248984e-07,709.3081833650781,378.86870425002263,588.2373643302017,0.0,0.0,0.0,0.25347952550061975,0.1689863503337465,,0.0003573616256590612,,0.0003573616256590612,2.0,3,2.0,3,472.8721222433854,378.86870425002263,588.2373643302017,
14594402.02,4549916.66,14595152.02,4549916.66,14595152.02,4549166.66,14594402.02,4549166.66,3969694.1833468685,0.0,0.0,0.0,546.2385144490268,546.2385144490268,0.0,0.0,0.0,0.0,0.07516360225409528,,0.0001376021651089733,,0.0001376021651089733,0.0,1,0.0,1,546.2385144490268,546.2385144490268,546.2385144490268,
14594402.02,4549166.66,14595152.02,4549166.66,14595152.02,4548416.66,14594402.02,4548416.66,3969694.1833468685,2.519085737624492e-07,2.519085737624492e-07,237.6210899513298,69.98459734536975,167.63649260596006,0.0,0.0,0.0,0.01422371089101203,0.007111855445506015,,5.985878986551813e-05,,5.985878986551813e-05,1.0,2,1.0,2,118.8105449756649,69.98459734536975,167.63649260596006,
14594402.02,4548416.66,14595152.02,4548416.66,14595152.02,4547666.66,14594402.02,4547666.66,3969694.1833468685,7.557257212873475e-07,7.557257212873475e-07,616.7519412316151,201.99977686447187,792.8118752338735,0.0,0.0,0.0,0.2874651845540375,0.21559888841552813,,0.00046609530564263406,,0.00046609530564263406,3.0,4,3.0,4,462.5639559237113,201.99977686447187,792.8118752338735,
14594402.02,4547666.66,14595152.02,4547666.66,14595152.02,4546916.66,14594402.02,4546916.66,3969694.1833468685,1.3854971556934704e-06,1.3854971556934704e-06,629.8758878404407,30.385724677862324,1096.9014725585425,0.0,0.0,0.0,0.5496871765611874,0.3779099338858164,,0.00087269125104283,,0.00087269125104283,5.5,8,5.5,8,433.039672890303,30.385724677862324,1096.9014725585425,
14594402.02,4546916.66,14595152.02,4546916.66,14595152.02,4546166.66,14594402.02,4546166.66,3969694.1833468685,1.6374057294559196e-06,1.6374057294559196e-06,750.2013352720962,33.88307314361881,1254.1861610756982,0.0,0.0,0.0,0.921535290484764,0.7487474235188707,,0.0012283839646200115,,0.0012283839646200115,6.5,8,6.5,8,609.5385849085782,33.88307314361881,1254.1861610756982,
14594402.02,4546166.66,14595152.02,4546166.66,14595152.02,4545416.66,14594402.02,4545416.66,3969694.1833468685,1.763360016337144e-06,1.763360016337144e-06,784.9238684013443,53.95778418967001,1254.1861610756982,0.0,0.0,0.0,1.0864157678430597,0.7604910374901417,,0.0013841033654076087,,0.0013841033654076087,7.0,10,7.0,10,549.446707880941,53.95778418967001,1254.1861610756982,
14594402.02,4545416.66,14595152.02,4545416.66,14595152.02,4544666.66,14594402.02,4544666.66,3969694.1833468685,1.763360016337144e-06,1.763360016337144e-06,779.1138741451292,0.4500115431127322,1098.8715321628747,0.0,0.0,0.0,1.0703920266763634,0.7492744186734542,,0.0013738582538410505,,0.0013738582538410505,7.0,10,7.0,10,545.3797119015904,0.4500115431127322,1098.8715321628747,
14594402.02,4544666.66,14595152.02,4544666.66,14595152.02,4543916.66,14594402.02,4543916.66,3969694.1833468685,1.763360016337144e-06,1.763360016337144e-06,862.2052408900597,114.00160110924168,1031.731325392432,0.0,0.0,0.0,1.3108780932693067,0.8341951502622862,,0.0015203782476618669,,0.0015203782476618669,7.0,11,7.0,11,548.6760623845835,114.00160110924168,1031.731325392432,
14594402.02,4543916.66,14595152.02,4543916.66,14595152.02,4543166.66,14594402.02,4543166.66,3969694.1833468685,2.393131450743267e-06,1.8893143032183687e-06,753.1259939024065,15.805724071183956,1276.480540589502,0.42105263157894735,0.26666666666666666,2.519085737624492e-07,1.357381197819666,1.172283761753348,,0.001802329502380131,,0.001802329502380131,9.5,13,7.5,11,650.4269947338965,66.51326251266984,1276.480540589502,
14594402.02,4543166.66,14595152.02,4543166.66,14595152.02,4542416.66,14594402.02,4542416.66,3969694.1833468685,2.393131450743267e-06,1.8893143032183687e-06,918.6826876980782,40.64190061271824,1453.1967216423486,0.42105263157894735,0.26666666666666666,2.519085737624492e-07,2.019750009977778,1.475971161137607,,0.0021985284331836256,,0.0021985284331836256,9.5,15,7.5,13,671.3450410101341,40.64190061271824,1453.1967216423486,
14594402.02,4542416.66,14595152.02,4542416.66,14595152.02,4541666.66,14594402.02,4541666.66,3969694.1833468685,3.4007657457930637e-06,1.8893143032183687e-06,713.2576596199565,27.74132920067367,1097.3334690465615,0.8888888888888888,0.8,7.557257212873475e-07,1.730093625448463,1.6683045673967323,,0.0024256222167600766,,0.0024256222167600766,13.5,20,7.5,14,687.7841717763866,78.20172535169344,1281.7689443796357,
14594402.02,4541666.66,14595152.02,4541666.66,14595152.02,4540916.66,14594402.02,4540916.66,3969694.1833468685,3.652674319555513e-06,1.6374057294559196e-06,687.0398815779481,108.99591704767302,1064.6680544650549,1.103448275862069,1.2307692307692308,1.0076342950497967e-06,1.7241492083830483,2.272742138323109,,0.002509532931950232,,0.002509532931950232,14.5,19,6.5,11,905.6434802618406,143.63916482861873,2237.195591782348,
14594402.02,4540916.66,14595152.02,4540916.66,14595152.02,4540166.66,14594402.02,4540166.66,3969694.1833468685,3.02290288514939e-06,1.511451442574695e-06,735.4263503554279,21.172454590193283,1718.7195030061182,1.0,1.0,7.557257212873475e-07,1.634942819724545,1.783573985154049,,0.0022231224363043088,,0.0022231224363043088,12.0,17,6.0,11,802.2832912968304,21.172454590193283,1959.993442357214,
14594402.02,4540166.66,14595152.02,4540166.66,14595152.02,4539416.66,14594402.02,4539416.66,3969694.1833468685,1.3854971556934704e-06,8.81680008168572e-07,1365.9315709541472,19.60143370058164,1981.139814285383,0.7272727272727273,0.5714285714285714,2.519085737624492e-07,2.5850177210021856,1.579733051723558,,0.0018924943064288846,,0.0018924943064288846,5.5,11,3.5,9,834.7359600275345,19.60143370058164,1981.139814285383,
14594402.02,4539416.66,14595152.02,4539416.66,14595152.02,4538666.66,14594402.02,4538666.66,3969694.1833468685,7.557257212873475e-07,7.557257212873475e-07,2053.625198231346,40.51917522717585,1969.4100719188787,0.0,0.0,0.0,3.1871798632521195,1.5935899316260598,,0.001551977384187256,,0.001551977384187256,3.0,6,3.0,6,1026.812599115673,40.51917522717585,1969.4100719188787,
14594402.02,4538666.66,14595152.02,4538666.66,14595152.02,4537916.66,14594402.02,4537916.66,3969694.1833468685,1.763360016337144e-06,1.2595428688122458e-06,905.8194989000442,177.74748912032513,1537.4860920026617,0.5714285714285714,0.4,2.519085737624492e-07,1.4468527011998353,1.2659961135498559,,0.0015972858863788858,,0.0015972858863788858,7.0,10,5.0,8,792.5920615375387,338.97530705169675,1537.4860920026617,
14594402.02,4537916.66,14595152.02,4537916.66,14595152.02,4537166.66,14594402.02,4537166.66,3969694.1833468685,2.0152685900995935e-06,1.511451442574695e-06,433.60217573675783,58.242594500950126,665.42401028668,0.5,0.3333333333333333,2.519085737624492e-07,0.3788923541614228,0.33679320369904253,,0.000873824845361132,,0.000873824845361132,8.0,11,6.0,9,385.42415621045143,58.242594500950126,909.7311938608767,
14594402.02,4537166.66,14595152.02,4537166.66,14595152.02,4536416.66,14594402.02,4536416.66,3969694.1833468685,8.81680008168572e-07,8.81680008168572e-07,855.6050322028926,81.2765860113953,931.1836211137306,0.0,0.0,0.0,0.645442641326588,0.3765082074405097,,0.0007543698517817178,,0.0007543698517817178,3.5,6,3.5,6,499.1029354516874,81.2765860113953,931.1836211137306,
