vertex1_x,vertex1_y,vertex2_x,vertex2_y,vertex3_x,vertex3_y,vertex4_x,vertex4_y,Area,Areal Frequency B20,Areal Frequency P20,Branch Mean Length,Branch Min Length,Branch Max Length,Connections per Branch,Connections per Trace,Connection Frequency,Dimensionless Intensity B22,Dimensionless Intensity P22,Fracture Density (Mauldon),Fracture Intensity B21,Fracture Intensity (Mauldon),Fracture Intensity P21,Number of Branches,Number of Branches (Real),Number of Traces,Number of Traces (Real),Trace Mean Length,Trace Min Length,Trace Max Length,Trace Mean Length (Mauldon)
15380279.39,4987899.38,15381029.39,4987899.38,15381029.39,4987149.38,15380279.39,4987149.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,4987149.38,15381029.39,4987149.38,15381029.39,4986399.38,15380279.39,4986399.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,4986399.38,15381029.39,4986399.38,15381029.39,4985649.38,15380279.39,4985649.38,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,166.02923471488523,83.01461735744262,83.01461735744262,0.0,0.0,0.0,0.0034720189398531535,0.0017360094699265768,,2.0912093859948824e-05,,2.0912093859948824e-05,0.5,1,0.5,1,83.01461735744262,83.01461735744262,83.01461735744262,
15380279.39,4985649.38,15381029.39,4985649.38,15381029.39,4984899.38,15380279.39,4984899.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,4984899.38,15381029.39,4984899.38,15381029.39,4984149.38,15380279.39,4984149.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,4984149.38,15381029.39,4984149.38,15381029.39,4983399.38,15380279.39,4983399.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,4983399.38,15381029.39,4983399.38,15381029.39,4982649.38,15380279.39,4982649.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,4982649.38,15381029.39,4982649.38,15381029.39,4981899.38,15380279.39,4981899.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,4981899.38,15381029.39,4981899.38,15381029.39,4981149.38,15380279.39,4981149.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15381029.39,5026899.38,15381779.39,5026899.38,15381779.39,5026149.38,15381029.39,5026149.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15381029.39,5026149.38,15381779.39,5026149.38,15381779.39,5025399.38,15381029.39,5025399.38,3969694.1833468685,0.0,0.0,0.0,1948.8273786999066,1948.8273786999066,0.0,0.0,0.0,0.0,0.956730664015105,,0.0004909263254775059,,0.0004909263254775059,0.0,1,0.0,1,1948.8273786999066,1948.8273786999066,1948.8273786999066,
15381029.39,5025399.38,15381779.39,5025399.38,15381779.39,5024649.38,15381029.39,5024649.38,3969694.1833468685,0.0,0.0,0.0,2230.9688207398717,2230.9688207398717,0.0,0.0,0.0,0.0,1.2538048648667273,,0.0005620001737410742,,0.0005620001737410742,0.0,1,0.0,1,2230.9688207398717,2230.9688207398717,2230.9688207398717,
15381029.39,5024649.38,15381779.39,5024649.38,15381779.39,5023899.38,15381029.39,5023899.38,3969694.1833468685,0.0,0.0,0.0,1369.7957681306975,1369.7957681306975,0.0,0.0,0.0,0.0,0.47266624574259164,,0.0003450632982956425,,0.0003450632982956425,0.0,1,0.0,1,1369.7957681306975,1369.7957681306975,1369.7957681306975,
15381029.39,5023899.38,15381779.39,5023899.38,15381779.39,5023149.38,15381029.39,5023149.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15381029.39,5023149.38,15381779.39,5023149.38,15381779.39,5022399.38,15381029.39,5022399.38,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,1200.0614995831734,600.0307497915867,600.0307497915867,0.0,0.0,0.0,0.18139276431208856,0.09069638215604428,,0.0001511528903936116,,0.0001511528903936116,0.5,1,0.5,1,600.0307497915867,600.0307497915867,600.0307497915867,
15381029.39,5022399.38,15381779.39,5022399.38,15381779.39,5021649.38,15381029.39,5021649.38,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,1328.2618940790876,664.1309470395438,664.1309470395438,0.0,0.0,0.0,0.2222185863414663,0.11110929317073315,,0.00016730027966023613,,0.00016730027966023613,0.5,1,0.5,1,664.1309470395438,664.1309470395438,664.1309470395438,
15381029.39,5021649.38,15381779.39,5021649.38,15381779.39,5020899.38,15381029.39,5020899.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15381029.39,5020899.38,15381779.39,5020899.38,15381779.39,5020149.38,15381029.39,5020149.38,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,2096.152109409941,1048.0760547049706,1048.0760547049706,0.0,0.0,0.0,0.5534247051342462,0.2767123525671231,,0.0002640193441353038,,0.0002640193441353038,0.5,1,0.5,1,1048.0760547049706,1048.0760547049706,1048.0760547049706,
15381029.39,5020149.38,15381779.39,5020149.38,15381779.39,5019399.38,15381029.39,5019399.38,3969694.1833468685,2.519085737624492e-07,2.519085737624492e-07,2960.8307388519975,1349.92091679837,1610.9098220536275,0.0,0.0,0.0,2.2083612135430974,1.1041806067715487,,0.0007458586485762252,,0.0007458586485762252,1.0,2,1.0,2,1480.4153694259987,1349.92091679837,1610.9098220536275,
15381029.39,5019399.38,15381779.39,5019399.38,15381779.39,5018649.38,15381029.39,5018649.38,3969694.1833468685,2.519085737624492e-07,2.519085737624492e-07,3780.5369285720244,1628.799216889318,2151.7377116827065,0.0,0.0,0.0,3.6003930802162585,1.8001965401081292,,0.0009523496657328489,,0.0009523496657328489,1.0,2,1.0,2,1890.2684642860122,1628.799216889318,2151.7377116827065,
