               15397571.92     5000444.09   24
               15397831.90     5000465.37   24
               15398091.82     5000487.15   24
               15398351.72     5000509.29   24
               15398611.68     5000531.60   24
               15380593.30     4997348.20   25
               15380856.08     4997308.43   25
               15381118.83     4997268.78   25
               15381381.57     4997229.35   25
               15381644.31     4997190.26   25
               15381907.06     4997151.62   25
               15382169.85     4997113.54   25
               15382432.67     4997076.13   25
               15382695.55     4997039.49   25
               15382958.50     4997003.76   25
               15383221.54     4996969.02   25
               15383484.67     4996935.40   25
               15383747.92     4996903.00   25
               15384011.29     4996871.95   25
               15384274.80     4996842.34   25
               15384538.46     4996814.29   25
               15384802.29     4996787.91   25
               15385066.30     4996763.31   25
               15385330.51     4996740.60   25
               15385594.92     4996719.90   25
               15385849.61     4996701.92   25
               15386104.40     4996685.67   25
               15386359.29     4996670.92   25
               15386614.27     4996657.45   25
               15386869.31     4996645.01   25
               15387124.41     4996633.38   25
               15387379.56     4996622.33   25
               15387634.74     4996611.62   25
               15387889.93     4996601.02   25
               15388145.14     4996590.30   25
               15388400.33     4996579.23   25
               15388655.50     4996567.58   25
               15388910.64     4996555.10   25
               15389165.74     4996541.58   25
               15389420.77     4996526.78   25
               15389675.74     4996510.46   25
               15389938.93     4996491.86   25
               15390201.94     4996471.62   25
               15390464.78     4996449.93   25
               15390727.51     4996427.01   25
               15390990.15     4996403.05   25
               15391252.73     4996378.28   25
               15391515.30     4996352.88   25
               15391777.88     4996327.06   25
               15392040.52     4996301.03   25
               15389633.88     4994855.93   26
               15389893.53     4995017.38   26
               15390153.45     4995178.16   26
               15390414.01     4995337.64   26
               15390675.55     4995495.17   26
               15390938.43     4995650.11   26
               15391203.00     4995801.83   26
               15391469.63     4995949.67   26
               15391738.65     4996093.00   26
               15392010.44     4996231.18   26
               15392285.34     4996363.57   26
               15392563.70     4996489.52   26
               15392808.34     4996592.82   26
               15393055.94     4996688.55   26
               15393306.78     4996774.51   26
               15393561.15     4996848.52   26
               15393819.34     4996908.39   26
               15394073.96     4996952.23   26
               15394330.64     4996986.28   26
               15394587.84     4997016.24   26
               15394844.00     4997047.83   26
               15395097.58     4997086.77   26
               15395347.03     4997138.77   26
               15395616.02     4997216.22   26
               15395879.18     4997312.71   26
               15396137.85     4997424.51   26
               15396393.35     4997547.87   26
               15396647.02     4997679.03   26
               15396900.18     4997814.27   26
               15397154.17     4997949.81   26
               15397410.32     4998081.94   26
               15397669.95     4998206.88   26
               15397899.18     4998307.03   26
               15398131.57     4998398.36   26
               15398366.80     4998480.31   26
               15398604.55     4998552.35   26
               15398844.50     4998613.93   26
               15399086.33     4998664.50   26
               15399329.71     4998703.53   26
               15399574.33     4998730.47   26
               15399838.02     4998745.81   26
               15400102.42     4998748.96   26
               15400367.42     4998742.37   26
               15400632.90     4998728.49   26
               15400898.73     4998709.74   26
               15401164.81     4998688.58   26
               15381179.27     4995526.12   27
               15381441.16     4995509.82   27
               15381702.99     4995493.00   27
               15381964.75     4995475.13   27
               15382226.44     4995455.65   27
               15382488.07     4995434.03   27
               15382749.62     4995409.73   27
               15383011.11     4995382.20   27
               15383272.53     4995350.90   27
               15383533.89     4995315.28   27
               15383795.18     4995274.80   27
               15384070.63     4995226.25   27
               15384345.14     4995171.07   27
               15384618.00     4995108.58   27
               15384888.51     4995038.09   27
               15385155.95     4994958.93   27
               15385419.62     4994870.40   27
               15385678.80     4994771.82   27
               15385932.79     4994662.51   27
               15386180.88     4994541.78   27
               15386445.73     4994395.98   27
               15386703.84     4994238.07   27
