393982.34 5014035.07 45
394363.44 5014029.64 45
394567.47 5014029.18 45
394771.53 5014029.64 45
391695.22 5015694.64 46
392096.45 5015660.79 46
392494.03 5015615.39 46
392884.6 5015546.79 46
393264.76 5015443.32 46
393662.23 5015284.08 46
394047.75 5015089.32 46
394426.23 5014877.85 46
394787.8 5014673.12 46
395148.22 5014469.45 46
396686.37 5019213.14 47
396661.15 5018873.89 47
396637.57 5018534.54 47
396617.25 5018194.85 47
396601.83 5017854.56 47
396592.93 5017513.41 47
396592.2 5017171.16 47
396599.77 5016822.97 47
396608.92 5016474.92 47
396611.15 5016128.18 47
396597.95 5015783.93 47
396560.81 5015443.32 47
396496.2 5015109.34 47
396417.13 5014775.84 47
396341.07 5014438.04 47
396292.92 5014153.77 47
396268.69 5013869.22 47
396278.29 5013589.83 47
396366.06 5013197.22 47
396529.26 5012823.49 47
396749.02 5012463.85 47
397006.48 5012113.53 47
397282.8 5011767.75 47
396215.51 5011390.77 48
396545.88 5011454.79 48
